SEASON,TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,PACE,PACE_PER40,POSS,PIE
2021-22,1610612740,New Orleans Pelicans,82,36,46,0.439,3951.0,3294,7212,0.457,873,2629,0.332,1501,1903,0.789,981,2726,3707,2047,1153.0,680,328,391,1612,1681,8962,-81.0,111.2,112.0,-0.8,0.621,1.78,18.1,0.306,0.742,0.518,0.143,0.517,0.557,98.02,81.69,8060,0.5
2021-22,1610612752,New York Knicks,82,37,45,0.451,3956.0,3088,7069,0.437,1082,3029,0.357,1473,1980,0.744,941,2841,3782,1793,1087.0,570,399,379,1672,1671,8731,-10.0,109.7,110.2,-0.4,0.581,1.65,16.4,0.291,0.74,0.512,0.137,0.513,0.55,96.42,80.35,7958,0.491
2021-22,1610612760,Oklahoma City Thunder,82,24,58,0.293,3961.0,3141,7310,0.43,991,3066,0.323,1233,1632,0.756,854,2887,3741,1822,1145.0,622,380,490,1497,1462,8506,-664.0,103.8,111.7,-8.0,0.58,1.59,16.4,0.256,0.727,0.487,0.14,0.497,0.53,99.39,82.83,8198,0.451
2021-22,1610612753,Orlando Magic,82,22,60,0.268,3956.0,3139,7240,0.434,999,3022,0.331,1270,1614,0.787,746,2885,3631,1947,1188.0,555,367,428,1612,1501,8547,-656.0,103.9,112.1,-8.1,0.62,1.64,17.4,0.249,0.735,0.49,0.144,0.503,0.538,99.71,83.09,8223,0.458
2021-22,1610612755,Philadelphia 76ers,82,51,31,0.622,3961.0,3230,6932,0.466,950,2608,0.364,1605,1955,0.821,700,2770,3470,1945,1027.0,633,435,379,1590,1594,9015,214.0,113.0,110.2,2.8,0.602,1.89,17.9,0.246,0.724,0.49,0.129,0.534,0.578,96.71,80.59,7975,0.517
2021-22,1610612756,Phoenix Suns,82,64,18,0.78,3946.0,3581,7389,0.485,951,2616,0.364,1303,1635,0.797,801,2913,3714,2244,1060.0,702,359,327,1633,1553,9416,615.0,114.2,106.8,7.5,0.627,2.12,19.5,0.264,0.728,0.503,0.129,0.549,0.581,100.26,83.55,8242,0.548
2021-22,1610612757,Portland Trail Blazers,82,27,55,0.329,3946.0,3161,7144,0.442,1043,3017,0.346,1346,1771,0.76,854,2661,3515,1880,1187.0,657,366,409,1728,1589,8711,-728.0,107.3,116.3,-9.1,0.595,1.58,17.0,0.268,0.721,0.487,0.146,0.515,0.55,98.74,82.28,8120,0.447
2021-22,1610612758,Sacramento Kings,82,30,52,0.366,3961.0,3321,7223,0.46,937,2722,0.344,1466,1908,0.768,784,2737,3521,1943,1156.0,588,369,395,1552,1665,9045,-448.0,109.6,114.8,-5.2,0.585,1.68,17.3,0.259,0.714,0.484,0.14,0.525,0.561,100.1,83.41,8252,0.473
2021-22,1610612759,San Antonio Spurs,82,34,48,0.415,3961.0,3546,7601,0.467,925,2626,0.352,1262,1673,0.754,901,2815,3716,2289,1043.0,626,403,403,1483,1553,9279,10.0,111.9,111.7,0.2,0.646,2.19,19.5,0.281,0.711,0.494,0.126,0.527,0.556,100.51,83.76,8290,0.51
2021-22,1610612761,Toronto Raptors,82,48,34,0.585,3971.0,3332,7489,0.445,979,2808,0.349,1327,1749,0.759,1095,2622,3717,1809,1021.0,738,376,416,1607,1563,8970,188.0,112.1,109.9,2.2,0.543,1.77,16.1,0.325,0.714,0.508,0.128,0.51,0.543,96.63,80.53,8000,0.494
2021-22,1610612762,Utah Jazz,82,49,33,0.598,3946.0,3327,7067,0.471,1192,3308,0.36,1470,1916,0.767,884,2916,3800,1836,1148.0,588,402,352,1547,1664,9316,495.0,116.2,110.0,6.2,0.552,1.6,16.7,0.3,0.738,0.525,0.143,0.555,0.589,97.5,81.25,8014,0.528
2021-22,1610612764,Washington Wizards,82,35,47,0.427,3966.0,3327,7056,0.472,860,2512,0.342,1393,1778,0.783,737,2798,3535,2052,1077.0,522,406,344,1545,1634,8907,-277.0,110.2,113.6,-3.4,0.617,1.91,18.5,0.247,0.731,0.494,0.133,0.532,0.568,97.8,81.5,8079,0.496
2022-23,1610612737,Atlanta Hawks,82,41,41,0.5,3971.0,3658,7574,0.483,882,2505,0.352,1513,1850,0.818,920,2719,3639,2049,1060.0,580,401,414,1541,1612,9711,24.0,115.5,115.4,0.1,0.56,1.93,17.6,0.289,0.717,0.5,0.126,0.541,0.579,101.56,84.63,8407,0.5
2022-23,1610612738,Boston Celtics,82,57,25,0.695,3996.0,3460,7278,0.475,1315,3492,0.377,1436,1769,0.812,796,2921,3717,2186,1095.0,521,430,318,1542,1568,9671,535.0,117.3,110.6,6.7,0.632,2.0,19.1,0.255,0.746,0.506,0.133,0.566,0.6,99.15,82.63,8247,0.534
2022-23,1610612751,Brooklyn Nets,82,45,37,0.549,3946.0,3399,6978,0.487,1048,2771,0.378,1449,1811,0.8,674,2648,3322,2093,1127.0,585,506,317,1730,1517,9295,70.0,114.6,113.5,1.1,0.616,1.86,18.9,0.234,0.689,0.472,0.139,0.562,0.598,98.77,82.31,8111,0.51
2022-23,1610612766,Charlotte Hornets,82,27,55,0.329,3966.0,3385,7413,0.457,881,2669,0.33,1447,1932,0.749,901,2751,3652,2062,1164.0,634,425,471,1661,1667,9098,-512.0,108.4,114.7,-6.3,0.609,1.77,17.8,0.276,0.717,0.491,0.139,0.516,0.551,101.47,84.56,8390,0.473
2022-23,1610612741,Chicago Bulls,82,40,42,0.488,3981.0,3488,7116,0.49,854,2367,0.361,1446,1788,0.809,694,2779,3473,2006,1097.0,644,371,389,1551,1537,9276,106.0,112.8,111.5,1.3,0.575,1.83,18.1,0.236,0.736,0.493,0.133,0.55,0.587,99.18,82.65,8225,0.512
2022-23,1610612739,Cleveland Cavaliers,82,51,31,0.622,3976.0,3408,6984,0.488,950,2589,0.367,1439,1844,0.78,795,2574,3369,2045,1094.0,586,384,360,1560,1675,9205,441.0,115.5,109.9,5.6,0.6,1.87,18.6,0.273,0.715,0.496,0.137,0.556,0.59,96.27,80.23,7972,0.531
2022-23,1610612742,Dallas Mavericks,82,38,44,0.463,3986.0,3283,6909,0.475,1246,3362,0.371,1554,2057,0.755,625,2556,3181,1880,1002.0,514,304,312,1697,1789,9366,6.0,115.9,116.1,-0.2,0.573,1.88,17.4,0.226,0.717,0.471,0.124,0.565,0.599,97.21,81.01,8082,0.487
2022-23,1610612743,Denver Nuggets,82,53,29,0.646,3951.0,3574,7088,0.504,969,2559,0.379,1378,1834,0.751,828,2699,3527,2368,1192.0,618,368,344,1525,1601,9495,273.0,116.8,113.5,3.3,0.663,1.99,20.5,0.289,0.727,0.514,0.147,0.573,0.601,98.74,82.28,8129,0.525
2022-23,1610612765,Detroit Pistons,82,17,65,0.207,3961.0,3244,7140,0.454,934,2659,0.351,1623,2106,0.771,916,2564,3480,1884,1237.0,574,308,453,1813,1718,9045,-674.0,109.9,117.8,-7.9,0.581,1.52,16.7,0.292,0.702,0.491,0.15,0.52,0.561,99.88,83.23,8231,0.449
2022-23,1610612744,Golden State Warriors,82,44,38,0.537,3966.0,3538,7393,0.479,1363,3540,0.385,1314,1655,0.794,864,2793,3657,2446,1336.0,588,324,326,1756,1510,9753,148.0,115.1,113.4,1.7,0.691,1.83,20.4,0.277,0.719,0.502,0.158,0.571,0.6,102.54,85.45,8472,0.51
2022-23,1610612745,Houston Rockets,82,22,60,0.268,3951.0,3329,7287,0.457,856,2619,0.327,1567,2078,0.754,1100,2695,3795,1835,1332.0,600,374,509,1679,1692,9081,-644.0,110.5,118.6,-8.1,0.551,1.38,16.0,0.344,0.729,0.53,0.162,0.516,0.554,99.74,83.11,8220,0.457
2022-23,1610612754,Indiana Pacers,82,35,47,0.427,3951.0,3444,7345,0.469,1112,3030,0.367,1535,1944,0.79,832,2575,3407,2213,1224.0,631,478,438,1741,1660,9535,-261.0,113.8,117.1,-3.3,0.643,1.81,18.9,0.285,0.685,0.482,0.146,0.545,0.581,101.68,84.73,8377,0.482
2022-23,1610612746,LA Clippers,82,44,38,0.537,3966.0,3370,7060,0.477,1041,2734,0.381,1533,1962,0.781,803,2742,3545,1959,1167.0,580,364,344,1598,1606,9314,41.0,114.0,113.6,0.5,0.581,1.68,17.5,0.273,0.731,0.505,0.143,0.551,0.588,98.84,82.37,8168,0.498
2022-23,1610612747,Los Angeles Lakers,82,43,39,0.524,3976.0,3516,7298,0.482,885,2558,0.346,1691,2182,0.775,818,2930,3748,2072,1154.0,526,378,416,1466,1760,9608,47.0,113.9,113.2,0.7,0.589,1.8,17.9,0.269,0.727,0.505,0.137,0.542,0.582,101.92,84.93,8436,0.511
2022-23,1610612763,Memphis Grizzlies,82,51,31,0.622,3956.0,3585,7551,0.475,985,2807,0.351,1432,1954,0.733,988,2835,3823,2135,1116.0,680,473,427,1643,1644,9587,323.0,114.7,110.7,4.0,0.596,1.91,18.2,0.302,0.711,0.507,0.133,0.54,0.57,101.5,84.58,8360,0.519
2022-23,1610612748,Miami Heat,82,44,38,0.537,3961.0,3215,6991,0.46,980,2852,0.344,1567,1885,0.831,796,2533,3329,1955,1106.0,655,243,309,1516,1643,8977,-26.0,112.3,112.8,-0.5,0.608,1.77,17.8,0.274,0.733,0.498,0.138,0.53,0.574,96.76,80.63,7991,0.496
2022-23,1610612749,Milwaukee Bucks,82,58,24,0.707,3966.0,3504,7411,0.473,1217,3306,0.368,1364,1837,0.743,914,3074,3988,2115,1199.0,521,403,323,1480,1557,9589,298.0,114.3,110.9,3.4,0.604,1.76,18.1,0.284,0.745,0.521,0.143,0.555,0.583,101.45,84.54,8389,0.523
2022-23,1610612750,Minnesota Timberwolves,82,42,40,0.512,3966.0,3515,7167,0.49,997,2731,0.365,1467,1942,0.755,749,2686,3435,2145,1258.0,657,444,336,1768,1654,9494,-3.0,113.3,113.1,0.2,0.61,1.71,18.6,0.258,0.703,0.485,0.15,0.56,0.592,101.55,84.62,8383,0.503
2022-23,1610612740,New Orleans Pelicans,82,42,40,0.512,3971.0,3447,7180,0.48,899,2468,0.364,1585,2000,0.793,866,2717,3583,2122,1196.0,681,337,386,1678,1673,9378,155.0,113.8,112.0,1.9,0.616,1.77,18.5,0.29,0.732,0.512,0.145,0.543,0.582,99.58,82.98,8239,0.514
2022-23,1610612752,New York Knicks,82,47,35,0.573,3991.0,3444,7328,0.47,1037,2930,0.354,1589,2087,0.761,1031,2790,3821,1880,1065.0,527,340,370,1666,1694,9514,240.0,117.0,114.2,2.8,0.546,1.77,16.6,0.318,0.727,0.521,0.131,0.541,0.577,97.75,81.46,8134,0.509
2022-23,1610612760,Oklahoma City Thunder,82,40,42,0.488,3971.0,3533,7590,0.465,995,2797,0.356,1572,1944,0.809,934,2646,3580,2002,1070.0,676,341,454,1722,1675,9633,89.0,114.2,113.2,1.0,0.567,1.87,17.2,0.289,0.693,0.487,0.127,0.531,0.57,101.94,84.95,8435,0.498
2022-23,1610612753,Orlando Magic,82,34,48,0.415,3956.0,3323,7074,0.47,883,2551,0.346,1607,2050,0.784,833,2713,3546,1906,1236.0,603,382,415,1652,1681,9136,-210.0,111.3,113.7,-2.3,0.574,1.54,17.0,0.281,0.73,0.505,0.151,0.532,0.573,99.66,83.05,8205,0.485
2022-23,1610612755,Philadelphia 76ers,82,54,28,0.659,3976.0,3347,6870,0.487,1035,2675,0.387,1719,2058,0.835,715,2641,3356,2063,1121.0,635,389,380,1675,1607,9448,354.0,117.0,112.7,4.4,0.616,1.84,18.6,0.258,0.721,0.496,0.139,0.563,0.608,97.44,81.2,8072,0.524
2022-23,1610612756,Phoenix Suns,82,45,37,0.549,3956.0,3453,7388,0.467,1001,2674,0.374,1412,1781,0.793,971,2657,3628,2235,1110.0,585,432,327,1739,1629,9319,170.0,114.5,112.3,2.2,0.647,2.01,19.3,0.307,0.714,0.508,0.136,0.535,0.57,98.83,82.36,8141,0.514
2022-23,1610612757,Portland Trail Blazers,82,33,49,0.402,3946.0,3317,7001,0.474,1056,2893,0.365,1609,2021,0.796,774,2551,3325,1981,1185.0,553,376,352,1643,1679,9299,-329.0,114.0,118.0,-4.0,0.597,1.67,17.8,0.264,0.709,0.486,0.145,0.549,0.589,99.25,82.71,8157,0.474
2022-23,1610612758,Sacramento Kings,82,48,34,0.585,3966.0,3573,7232,0.494,1128,3060,0.369,1624,2055,0.79,782,2699,3481,2237,1106.0,574,275,341,1616,1711,9898,217.0,118.6,116.0,2.6,0.626,2.02,19.3,0.265,0.731,0.499,0.133,0.572,0.608,100.99,84.16,8343,0.511
2022-23,1610612759,San Antonio Spurs,82,22,60,0.268,3971.0,3533,7593,0.465,911,2640,0.345,1292,1739,0.743,965,2619,3584,2232,1253.0,572,322,431,1630,1516,9269,-823.0,109.7,119.6,-9.9,0.632,1.78,18.7,0.299,0.709,0.495,0.148,0.525,0.554,102.07,85.06,8451,0.452
2022-23,1610612761,Toronto Raptors,82,41,41,0.5,3961.0,3434,7489,0.459,880,2626,0.335,1506,1922,0.784,1043,2485,3528,1961,956.0,772,424,376,1641,1604,9254,121.0,114.6,113.1,1.5,0.571,2.05,17.2,0.316,0.721,0.502,0.118,0.517,0.555,97.85,81.54,8076,0.496
